,Date,Contributors,Ocean,Province,Country,Location,Lat_locat_center,Lon_locat_center,Local_census,Length_m,Area_m2,Site,Lat_site,Lon_site,Depth_m,Mesozones2_30m,Trash_group,Trash_count,MPA,Managed_area,Site_split_MPA,Nearest_MPA_Lat,Nearest_MPA_Lon,Nearest_Market_Lat,Nearest_Market_Lon,Mismanaged.plastic.waste..kg.person.day.7,ID_transect,Complexity_3pt,Trash_per_m2,Meso_zone2,Meso_zone3,Depth_m_scaled,Dist_MPA,Dist_Market,Mismanaged_2010,Mismanaged_plastic_pop100Km_2010_Tons,Mismanaged_plastic_pop10Km_2010_Tons,Pop10Km,Pop100Km,Reefarea_pop100,Coral_reef_km2
3051,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,29,30,120,Osprey_North entrance_2,-13.86955,146.55585,93.9,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.406054568,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3052,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,30,30,120,Osprey_North entrance_2,-13.86955,146.55585,92.5,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.366912283,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3053,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,30,30,120,Osprey_North entrance_2,-13.86955,146.55585,92.5,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.366912283,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3054,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,30,30,120,Osprey_North entrance_2,-13.86955,146.55585,92.5,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.366912283,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3055,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,31,30,120,Osprey_North entrance_2,-13.86955,146.55585,86.5,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Lower,1.199159633,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3056,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,31,30,120,Osprey_North entrance_2,-13.86955,146.55585,86.5,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Lower,1.199159633,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3057,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,31,30,120,Osprey_North entrance_2,-13.86955,146.55585,86.5,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Lower,1.199159633,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3058,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,32,30,120,Osprey_North entrance_2,-13.86955,146.55585,84.5,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.143242083,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3059,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,32,30,120,Osprey_North entrance_2,-13.86955,146.55585,84.5,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.143242083,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3060,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,32,30,120,Osprey_North entrance_2,-13.86955,146.55585,84.5,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.143242083,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3061,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,33,30,120,Osprey_North entrance_2,-13.86955,146.55585,82.5,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.087324533,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3062,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,33,30,120,Osprey_North entrance_2,-13.86955,146.55585,82.5,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.087324533,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3063,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,33,30,120,Osprey_North entrance_2,-13.86955,146.55585,82.5,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.087324533,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3064,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,34,30,120,Osprey_North entrance_2,-13.86955,146.55585,96.3,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.473155628,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3065,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,34,30,120,Osprey_North entrance_2,-13.86955,146.55585,96.3,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.473155628,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3066,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,34,30,120,Osprey_North entrance_2,-13.86955,146.55585,96.3,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.473155628,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3067,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,35,30,120,Osprey_North entrance_2,-13.86955,146.55585,91,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.324974121,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3068,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,35,30,120,Osprey_North entrance_2,-13.86955,146.55585,91,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.324974121,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3069,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,35,30,120,Osprey_North entrance_2,-13.86955,146.55585,91,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.324974121,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3070,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,36,30,120,Osprey_North entrance_2,-13.86955,146.55585,91.1,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,high,0,MCE,Lower,1.327769998,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3071,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,36,30,120,Osprey_North entrance_2,-13.86955,146.55585,91.1,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,high,0,MCE,Lower,1.327769998,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3072,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,36,30,120,Osprey_North entrance_2,-13.86955,146.55585,91.1,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,high,0,MCE,Lower,1.327769998,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3073,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,37,30,120,Osprey_North entrance_2,-13.86955,146.55585,90.4,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.308198856,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3074,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,37,30,120,Osprey_North entrance_2,-13.86955,146.55585,90.4,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.308198856,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3075,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,37,30,120,Osprey_North entrance_2,-13.86955,146.55585,90.4,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.308198856,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3076,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,38,30,120,Osprey_North entrance_2,-13.86955,146.55585,93.8,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.403258691,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3077,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,38,30,120,Osprey_North entrance_2,-13.86955,146.55585,93.8,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.403258691,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3078,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,38,30,120,Osprey_North entrance_2,-13.86955,146.55585,93.8,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,1.403258691,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3079,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,39,30,120,Osprey_North entrance_2,-13.86955,146.55585,77.8,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,high,0,MCE,Lower,0.955918291,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3080,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,39,30,120,Osprey_North entrance_2,-13.86955,146.55585,77.8,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,high,0,MCE,Lower,0.955918291,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3081,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,39,30,120,Osprey_North entrance_2,-13.86955,146.55585,77.8,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,high,0,MCE,Lower,0.955918291,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3082,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,40,30,120,Osprey_North entrance_2,-13.86955,146.55585,70.9,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.763002744,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3083,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,40,30,120,Osprey_North entrance_2,-13.86955,146.55585,70.9,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.763002744,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3084,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,40,30,120,Osprey_North entrance_2,-13.86955,146.55585,70.9,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.763002744,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3085,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,41,30,120,Osprey_North entrance_2,-13.86955,146.55585,70.2,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.743431601,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3086,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,41,30,120,Osprey_North entrance_2,-13.86955,146.55585,70.2,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.743431601,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3087,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,41,30,120,Osprey_North entrance_2,-13.86955,146.55585,70.2,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.743431601,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3088,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,42,30,120,Osprey_North entrance_2,-13.86955,146.55585,66.1,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.628800624,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3089,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,42,30,120,Osprey_North entrance_2,-13.86955,146.55585,66.1,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.628800624,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3090,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,42,30,120,Osprey_North entrance_2,-13.86955,146.55585,66.1,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.628800624,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3091,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,43,30,120,Osprey_North entrance_2,-13.86955,146.55585,64.7,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.589658339,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3092,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,43,30,120,Osprey_North entrance_2,-13.86955,146.55585,64.7,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.589658339,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3093,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,43,30,120,Osprey_North entrance_2,-13.86955,146.55585,64.7,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Lower,0.589658339,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3094,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,44,30,120,Osprey_North entrance_2,-13.86955,146.55585,58.1,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.405130424,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3095,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,44,30,120,Osprey_North entrance_2,-13.86955,146.55585,58.1,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.405130424,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3096,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,44,30,120,Osprey_North entrance_2,-13.86955,146.55585,58.1,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.405130424,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.270976398,2.19080099
3097,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,45,30,120,Osprey_North entrance_3,-13.86736,146.55673,64.6,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Lower,0.586862461,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3098,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,45,30,120,Osprey_North entrance_3,-13.86736,146.55673,64.6,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Lower,0.586862461,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3099,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,45,30,120,Osprey_North entrance_3,-13.86736,146.55673,64.6,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Lower,0.586862461,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3100,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,46,30,120,Osprey_North entrance_3,-13.86736,146.55673,52.8,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.256948916,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3101,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,46,30,120,Osprey_North entrance_3,-13.86736,146.55673,52.8,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.256948916,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3102,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,46,30,120,Osprey_North entrance_3,-13.86736,146.55673,52.8,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.256948916,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3103,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,47,30,120,Osprey_North entrance_3,-13.86736,146.55673,47.9,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.119950919,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3104,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,47,30,120,Osprey_North entrance_3,-13.86736,146.55673,47.9,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.119950919,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3105,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,47,30,120,Osprey_North entrance_3,-13.86736,146.55673,47.9,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,low,0,MCE,Upper,0.119950919,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3106,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,48,30,120,Osprey_North entrance_3,-13.86736,146.55673,44.6,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,0.027686961,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3107,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,48,30,120,Osprey_North entrance_3,-13.86736,146.55673,44.6,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,0.027686961,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3108,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,48,30,120,Osprey_North entrance_3,-13.86736,146.55673,44.6,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,0.027686961,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3109,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,49,30,120,Osprey_North entrance_3,-13.86736,146.55673,41.7,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,-0.053393486,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3110,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,49,30,120,Osprey_North entrance_3,-13.86736,146.55673,41.7,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,-0.053393486,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3111,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,49,30,120,Osprey_North entrance_3,-13.86736,146.55673,41.7,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,-0.053393486,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3112,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,50,30,120,Osprey_North entrance_3,-13.86736,146.55673,32.8,MCE,fishing,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,-0.302226584,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3113,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,50,30,120,Osprey_North entrance_3,-13.86736,146.55673,32.8,MCE,other,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,-0.302226584,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
3114,NA,ARC_COE,Pacific,Central Pacific,Australia,Coral_Sea,-14.88138,147.35114,50,30,120,Osprey_North entrance_3,-13.86736,146.55673,32.8,MCE,plastics,0,yes,Coral Sea - National Park Zone,NA,0,0,-16.925228,145.77325,0.002,NA,intermediate,0,MCE,Upper,-0.302226584,-0.375487038,1.011999162,-0.385463662,-0.316676348,-0.405490706,-0.552218021,-0.315690414,2.271246573,2.191089399
