"","Country","Location","Site","Local_census","Depth_m","Complexity_3pt","Mesozone3","Size_1_fishing","Size_1_other","Size_1_plastics","Size_2_fishing","Size_2_other","Size_2_plastics","Size_3_fishing","Size_3_other","Size_3_plastics","Size_4_fishing","Size_4_other","Size_4_plastics","Size_5_fishing","Size_5_other","Size_5_plastics"
"528","Brazil","Fernando_de_Noronha","corveta_ipiranga","8",54.5,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","Brazil","Fernando_de_Noronha","corveta_ipiranga","9",51.5,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","Brazil","Fernando_de_Noronha","corveta_ipiranga","10",51.5,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531","Brazil","Fernando_de_Noronha","corveta_ipiranga","11",47,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","Brazil","Fernando_de_Noronha","cabeco_2_irmaos","36",43.9,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","Brazil","Fernando_de_Noronha","corveta_ipiranga","37",56.1,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534","Brazil","Fernando_de_Noronha","corveta_ipiranga","38",57.6,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535","Brazil","Fernando_de_Noronha","corveta_ipiranga","39",51.5,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","Brazil","Fernando_de_Noronha","corveta_ipiranga","40",51.5,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","Brazil","Fernando_de_Noronha","corveta_ipiranga","41",45.5,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Brazil","Fernando_de_Noronha","gregos_wall_(fishing_spot)","25",81.2,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Brazil","Fernando_de_Noronha","gregos_wall_(fishing_spot)","26",81.2,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","Brazil","Fernando_de_Noronha","ponta_norte","29",84.2,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Brazil","Fernando_de_Noronha","ponta_norte","30",81.8,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542","Brazil","Fernando_de_Noronha","ponta_norte","54",84.8,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","12",91.2,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","13",91.2,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","14",103,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","15",103,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","Brazil","Fernando_de_Noronha","gregos_wall_(fishing_spot)","24",109.7,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548","Brazil","Fernando_de_Noronha","ponta_norte","27",107.6,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","Brazil","Fernando_de_Noronha","ponta_norte","28",107.6,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","42",95.5,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","43",93.9,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","Brazil","Fernando_de_Noronha","sapata_(hudsons_wall)","44",110.225,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553","Brazil","Fernando_de_Noronha","gregos_wall_(fishing_spot)","49",89.65333333,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","Brazil","Fernando_de_Noronha","ponta_norte","53",110.6,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","Guam","Guam","blue_hole","5",16.7,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","Guam","Guam","blue_hole","6",9.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557","Guam","Guam","blue_hole","7",6.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558","Guam","Guam","oca_point","8",13.6,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","Guam","Guam","oca_point","9",6.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","Guam","Guam","blue_hole","15",9.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561","Guam","Guam","blue_hole","21",15.2,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","Guam","Guam","blue_hole","22",13.6,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","Guam","Guam","blue_hole","23",10.6,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","Guam","Guam","blue_hole","24",10.6,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","Guam","Guam","blue_hole","25",7.6,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Guam","Guam","oca_point","29",12.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","Guam","Guam","oca_point","30",9.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","Guam","Guam","oca_point","31",9.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","Guam","Guam","oca_point","32",6.1,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","Guam","Guam","blue_hole","44",15.2,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","Guam","Guam","blue_hole","45",15.2,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","Guam","Guam","blue_hole","46",12.1,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","Guam","Guam","blue_hole","47",12.1,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574","Guam","Guam","blue_hole","13",47,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575","Guam","Guam","blue_hole","14",36.4,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","Guam","Guam","blue_hole","20",39.4,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","Guam","Guam","the_wall","28",39.4,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","Guam","Guam","blue_hole","40",45.5,"high","Upper",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"579","Guam","Guam","blue_hole","41",45.5,"high","Upper",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"580","Guam","Guam","blue_hole","42",33.3,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","Guam","Guam","blue_hole","43",33.3,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","Guam","Guam","blue_hole","1",83.3,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","Guam","Guam","blue_hole","2",81.8,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Guam","Guam","blue_hole","3",69.7,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","Guam","Guam","blue_hole","4",65.2,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","Guam","Guam","blue_hole","12",60.6,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","Guam","Guam","blue_hole","16",84.8,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","Guam","Guam","blue_hole","17",84.8,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","Guam","Guam","blue_hole","18",69.7,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","Guam","Guam","blue_hole","19",69.7,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","Guam","Guam","blue_hole","38",60.6,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","Guam","Guam","blue_hole","39",60.6,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","Guam","Guam","blue_hole","10",112.1,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","Guam","Guam","blue_hole","11",90.9,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","Guam","Guam","the_wall","26",100,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","Guam","Guam","the_wall","27",100,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","Guam","Guam","blue_hole","33",112.1,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","Guam","Guam","blue_hole","34",112.1,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","Guam","Guam","blue_hole","35",90.9,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","Guam","Guam","blue_hole","36",90.9,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","Guam","Guam","blue_hole","37",90.9,"low","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","United States","Hawaii","otec","6",19.7,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","United States","Hawaii","otec","7",15.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","United States","Hawaii","otec","8",10.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","United States","Hawaii","otec","9",7.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"606","United States","Hawaii","outhouse","15",24.2,"low","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","United States","Hawaii","outhouse","16",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","United States","Hawaii","outhouse","17",15.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","United States","Hawaii","outhouse","18",13.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","United States","Hawaii","outhouse","19",12.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","United States","Hawaii","outhouse","20",10.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612","United States","Hawaii","outhouse","21",9.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","United States","Hawaii","outhouse","22",9.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","United States","Hawaii","outhouse","23",7.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","United States","Hawaii","outhouse","24",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","United States","Hawaii","black_pebble","32",28.8,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","United States","Hawaii","black_pebble","33",25.8,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","United States","Hawaii","black_pebble","34",21.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","United States","Hawaii","black_pebble","35",19.7,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","United States","Hawaii","black_pebble","36",16.7,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","United States","Hawaii","black_pebble","37",13.6,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","United States","Hawaii","eel_cove","44",21.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","United States","Hawaii","eel_cove","45",19.7,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","United States","Hawaii","eel_cove","46",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","United States","Hawaii","eel_cove","47",15.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626","United States","Hawaii","eel_cove","48",12.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627","United States","Hawaii","eel_cove","49",7.3,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628","United States","Hawaii","eel_cove","50",7.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","United States","Hawaii","eel_cove","51",5.5,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","United States","Hawaii","otec","57",8.5,"high","Shallow",0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
"631","United States","Hawaii","outhouse","58",15.8,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","United States","Hawaii","outhouse","59",9.1,"high","Shallow",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"633","United States","Hawaii","black_pebble","70",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","United States","Hawaii","eel_cove","76",21.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","United States","Hawaii","eel_cove","77",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","United States","Hawaii","eel_cove","78",13.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","United States","Hawaii","eel_cove","79",7.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","United States","Hawaii","eel_cove","80",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","United States","Hawaii","eel_cove","82",15.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","United States","Hawaii","otec","3",54.5,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","United States","Hawaii","otec","4",47,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642","United States","Hawaii","otec","5",36.4,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","United States","Hawaii","outhouse","13",37.9,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","United States","Hawaii","outhouse","14",31.8,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"645","United States","Hawaii","black_pebble","30",43.9,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","United States","Hawaii","black_pebble","31",36.4,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","United States","Hawaii","eel_cove","41",48.5,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648","United States","Hawaii","eel_cove","42",39.4,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","United States","Hawaii","eel_cove","43",33.3,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","United States","Hawaii","otec","55",51.5,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","United States","Hawaii","otec","56",37.9,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","United States","Hawaii","outhouse","62",30.3,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","United States","Hawaii","outhouse","63",24.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","United States","Hawaii","outhouse","64",15.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","United States","Hawaii","outhouse","65",12.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","United States","Hawaii","black_pebble","69",47,"intermediate","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","United States","Hawaii","eel_cove","73",56.1,"intermediate","Upper",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"658","United States","Hawaii","eel_cove","74",36.4,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","United States","Hawaii","eel_cove","75",31.8,"low","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","United States","Hawaii","otec","1",68.2,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","United States","Hawaii","otec","2",68.2,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","United States","Hawaii","outhouse","11",72.4,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","United States","Hawaii","outhouse","12",56.1,"high","Upper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","United States","Hawaii","black_pebble","28",68.2,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","United States","Hawaii","black_pebble","29",65.2,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","United States","Hawaii","eel_cove","40",63.6,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","United States","Hawaii","otec","53",64.5,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","United States","Hawaii","otec","54",60.6,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669","United States","Hawaii","outhouse","61",66.7,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","United States","Hawaii","black_pebble","68",74.2,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671","United States","Hawaii","outhouse","10",119.7,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672","United States","Hawaii","black_pebble","25",101.8,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","United States","Hawaii","black_pebble","26",101.8,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","United States","Hawaii","black_pebble","27",92.4,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675","United States","Hawaii","eel_cove","38",121.2,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","United States","Hawaii","eel_cove","39",121.2,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","United States","Hawaii","outhouse","60",113.9,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678","United States","Hawaii","black_pebble","66",97,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","United States","Hawaii","black_pebble","67",97,"intermediate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","United States","Hawaii","eel_cove","52",139.4,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681","United States","Hawaii","eel_cove","71",125.8,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682","United States","Hawaii","eel_cove","72",125.8,"high","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683","United States","Hawaii","eel_cove","81",141.8,"high","Lower",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"684","Marshall Islands","Marshall_Islands","erikub_atoll","5",21.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685","Marshall Islands","Marshall_Islands","erikub_atoll","6",18.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686","Marshall Islands","Marshall_Islands","erikub_atoll","7",13.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","Marshall Islands","Marshall_Islands","erikub_atoll","8",9.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688","Marshall Islands","Marshall_Islands","erikub_atoll","9",7.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","Marshall Islands","Marshall_Islands","erikub_atoll","10",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","Marshall Islands","Marshall_Islands","wotje_atoll","14",24.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691","Marshall Islands","Marshall_Islands","wotje_atoll","15",21.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692","Marshall Islands","Marshall_Islands","wotje_atoll","16",12.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693","Marshall Islands","Marshall_Islands","wotje_atoll","17",9.1,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694","Marshall Islands","Marshall_Islands","wotje_atoll","18",6.7,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695","Marshall Islands","Marshall_Islands","wotje_atoll","19",6.7,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696","Marshall Islands","Marshall_Islands","wotje_atoll","20",4.8,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697","Marshall Islands","Marshall_Islands","erikub_atoll_2","21",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698","Marshall Islands","Marshall_Islands","erikub_atoll_2","22",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699","Marshall Islands","Marshall_Islands","maleolap_atoll","28",21.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","Marshall Islands","Marshall_Islands","maleolap_atoll","29",15.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"701","Marshall Islands","Marshall_Islands","maleolap_atoll","30",9.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702","Marshall Islands","Marshall_Islands","maleolap_atoll","31",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"703","Marshall Islands","Marshall_Islands","maleolap_atoll","32",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704","Marshall Islands","Marshall_Islands","maleolap_atoll","33",3.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705","Marshall Islands","Marshall_Islands","maleolap_atoll","34",3,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"706","Marshall Islands","Marshall_Islands","maleolap_atoll","35",3,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","Marshall Islands","Marshall_Islands","maleolap_atoll","36",4.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708","Marshall Islands","Marshall_Islands","maleolap_2","37",18.2,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709","Marshall Islands","Marshall_Islands","maleolap_2","38",13.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","Marshall Islands","Marshall_Islands","maleolap_2","39",9.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711","Marshall Islands","Marshall_Islands","maleolap_2","40",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712","Marshall Islands","Marshall_Islands","maleolap_2","41",4.5,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713","Marshall Islands","Marshall_Islands","maleolap_2","42",3.6,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714","Marshall Islands","Marshall_Islands","laura","43",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715","Marshall Islands","Marshall_Islands","laura","44",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716","Marshall Islands","Marshall_Islands","arno_atoll","45",24.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","Marshall Islands","Marshall_Islands","arno_atoll","46",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","Marshall Islands","Marshall_Islands","arno_atoll","47",12.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719","Marshall Islands","Marshall_Islands","arno_atoll","48",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720","Marshall Islands","Marshall_Islands","arno_atoll","49",4.5,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721","Marshall Islands","Marshall_Islands","arno_atoll","50",4.5,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722","Marshall Islands","Marshall_Islands","erikub_atoll","54",27.3,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723","Marshall Islands","Marshall_Islands","erikub_atoll","55",21.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"724","Marshall Islands","Marshall_Islands","erikub_atoll","56",16.7,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725","Marshall Islands","Marshall_Islands","erikub_atoll","57",12.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"726","Marshall Islands","Marshall_Islands","erikub_atoll","58",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727","Marshall Islands","Marshall_Islands","erikub_atoll","59",4.5,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728","Marshall Islands","Marshall_Islands","wotje_atoll","63",27.3,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"729","Marshall Islands","Marshall_Islands","wotje_atoll","64",24.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"730","Marshall Islands","Marshall_Islands","wotje_atoll","65",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731","Marshall Islands","Marshall_Islands","wotje_atoll","66",12.1,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732","Marshall Islands","Marshall_Islands","wotje_atoll","67",6.1,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"733","Marshall Islands","Marshall_Islands","wotje_atoll","68",4.5,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734","Marshall Islands","Marshall_Islands","wotje_atoll","69",4.5,"high","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","Marshall Islands","Marshall_Islands","erikub_atoll_2","70",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736","Marshall Islands","Marshall_Islands","erikub_atoll_2","71",18.2,"intermediate","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
