"","Date","Contributors","Ocean","Province","Country","Location","Lat_locat_center","Lon_locat_center","Local_census","Length_m","Area_m2","Site","Lat_site","Lon_site","Depth_m","Mesozones2_30m","Trash_group","Trash_count","MPA","Managed_area","Site_split_MPA","Nearest_MPA_Lat","Nearest_MPA_Lon","Nearest_Market_Lat","Nearest_Market_Lon","Economic.status1","Coastal.population2","Waste.generation.rate..kg.person.day.3","X..Plastic.in.waste.stream4","X..Inadequately.managed.waste5","X..Littered.waste6","Waste.generation..kg.day.7","Plastic.waste.generation..kg.day.7","Inadequately.managed.plastic.waste..kg.day.7","Plastic.waste.littered...kg.day.7","Mismanaged.plastic.waste..kg.person.day.7","Mismanaged.plastic.waste.in.2025...tonnes.7","ID_transect","Complexity_3pt","Lat","Lon","Depth_m.1","Mesophotic.zones2","Managed_Area","Trash_per_m2","Meso_zone2","Meso_zone3","Coastline_km","Depth_m_scaled","Dist_MPA","Dist_Market","Mismanaged_2010","Mismanaged_pop100Km_2010","Mismanaged_plastic_pop10Km_2010_Tons","Pop10Km","Pop100Km","Reefarea_pop100","Coral_reef_Km2"
"31","10_20_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"11",20,40,"corveta_ipiranga",-3.860597222,-32.46149167,47,"MCE","fishing",0,"yes","National Park",0,-3.860597222,-32.46149167,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"894","high",NA,NA,NA,NA,NA,0,"MCE","Upper",NA,0.0682407370655218,-0.350259138992775,-0.71514561965909,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"32","10_28_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"36",20,40,"cabeco_2_irmaos",-3.845641667,-32.44825833,43.9,"MCE","fishing",0,"yes","National Park",0,-3.845641667,-32.44825833,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"919","high",NA,NA,NA,NA,NA,0,"MCE","Upper",NA,-0.0163621339734558,-0.350259138992775,-0.726393197681306,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"33","10_20_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"37",20,40,"corveta_ipiranga",-3.860597222,-32.46149167,56.1,"MCE","fishing",3,"yes","National Park",0,-3.860597222,-32.46149167,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"920","low",NA,NA,NA,NA,NA,0.075,"MCE","Upper",NA,0.316591100438004,-0.350259138992775,-0.71514561965909,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"34","10_20_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"38",20,40,"corveta_ipiranga",-3.860597222,-32.46149167,57.6,"MCE","fishing",2,"yes","National Park",0,-3.860597222,-32.46149167,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"921","low",NA,NA,NA,NA,NA,0.05,"MCE","Upper",NA,0.357527973521381,-0.350259138992775,-0.71514561965909,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"35","10_20_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"39",20,40,"corveta_ipiranga",-3.860597222,-32.46149167,51.5,"MCE","fishing",0,"yes","National Park",0,-3.860597222,-32.46149167,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"922","high",NA,NA,NA,NA,NA,0,"MCE","Upper",NA,0.19105135631565,-0.350259138992775,-0.71514561965909,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"36","10_20_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"40",20,40,"corveta_ipiranga",-3.860597222,-32.46149167,51.5,"MCE","fishing",2,"yes","National Park",0,-3.860597222,-32.46149167,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"923","high",NA,NA,NA,NA,NA,0.05,"MCE","Upper",NA,0.19105135631565,-0.350259138992775,-0.71514561965909,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"37","10_20_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"41",20,40,"corveta_ipiranga",-3.860597222,-32.46149167,45.5,"MCE","fishing",2,"yes","National Park",0,-3.860597222,-32.46149167,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"924","intermediate",NA,NA,NA,NA,NA,0.05,"MCE","Upper",NA,0.0273038639821455,-0.350259138992775,-0.71514561965909,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"38","10_24_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"25",20,40,"gregos_wall_(fishing_spot)",-3.822105556,-32.41785,81.2,"MCE","fishing",0,"yes","National Park",0,-3.822105556,-32.41785,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"908","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.0016014433665,-0.350259138992775,-0.739107851097724,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"39","10_24_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"26",20,40,"gregos_wall_(fishing_spot)",-3.822105556,-32.41785,81.2,"MCE","fishing",0,"yes","National Park",0,-3.822105556,-32.41785,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"909","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.0016014433665,-0.350259138992775,-0.739107851097724,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"40","10_27_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"29",20,40,"ponta_norte",-3.808983333,-32.36773889,84.2,"MCE","fishing",0,"yes","National Park",0,-3.808983333,-32.36773889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"912","high",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.08347518953325,-0.350259138992775,-0.717590745316094,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"41","10_27_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"30",20,40,"ponta_norte",-3.808983333,-32.36773889,81.8,"MCE","fishing",0,"yes","National Park",0,-3.808983333,-32.36773889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"913","low",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.01797619259985,-0.350259138992775,-0.717590745316094,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"42","10_27_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"54",20,40,"ponta_norte",-3.808983333,-32.36773889,84.8,"MCE","fishing",0,"yes","National Park",0,-3.808983333,-32.36773889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"937","low",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.0998499387666,-0.350259138992775,-0.717590745316094,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"43","10_21_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"12",20,40,"sapata_(hudsons_wall)",-3.886488889,-32.47448889,91.2,"MCE","fishing",0,"yes","National Park",0,-3.886488889,-32.47448889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"895","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.27451393058901,-0.350259138992775,-0.69362851387746,0.473016428827024,-0.322769846076702,-0.373524274723551,-0.49222841653624,-0.322505208956709,-0.510509534415299,-0.565347050812477
"44","10_21_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"13",20,40,"sapata_(hudsons_wall)",-3.886488889,-32.47448889,91.2,"MCE","fishing",0,"yes","National Park",0,-3.886488889,-32.47448889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"896","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.27451393058901,-0.350259138992775,-0.69362851387746,0.473016428827024,-0.322769846076702,-0.373524274723551,-0.49222841653624,-0.322505208956709,-0.510509534415299,-0.565347050812477
"45","10_23_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"14",20,40,"sapata_(hudsons_wall)",-3.886488889,-32.47448889,103,"MCE","fishing",0,"yes","National Park",0,-3.886488889,-32.47448889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"897","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.59655066551157,-0.350259138992775,-0.69362851387746,0.473016428827024,-0.322769846076702,-0.373524274723551,-0.49222841653624,-0.322505208956709,-0.510509534415299,-0.565347050812477
"46","10_23_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"15",20,40,"sapata_(hudsons_wall)",-3.886488889,-32.47448889,103,"MCE","fishing",0,"yes","National Park",0,-3.886488889,-32.47448889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"898","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.59655066551157,-0.350259138992775,-0.69362851387746,0.473016428827024,-0.322769846076702,-0.373524274723551,-0.49222841653624,-0.322505208956709,-0.510509534415299,-0.565347050812477
"47","10_24_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"24",20,40,"gregos_wall_(fishing_spot)",-3.822105556,-32.41785,109.7,"MCE","fishing",1,"yes","National Park",0,-3.822105556,-32.41785,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"907","intermediate",NA,NA,NA,NA,NA,0.025,"MCE","Lower",NA,1.77940203195065,-0.350259138992775,-0.739107851097724,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"48","10_27_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"27",20,40,"ponta_norte",-3.808983333,-32.36773889,107.6,"MCE","fishing",0,"yes","National Park",0,-3.808983333,-32.36773889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"910","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.72209040963392,-0.350259138992775,-0.717590745316094,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"49","10_27_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"28",20,40,"ponta_norte",-3.808983333,-32.36773889,107.6,"MCE","fishing",0,"yes","National Park",0,-3.808983333,-32.36773889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"911","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.72209040963392,-0.350259138992775,-0.717590745316094,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"50","10_21_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"42",20,40,"sapata_(hudsons_wall)",-3.886488889,-32.47448889,95.5,"MCE","fishing",0,"yes","National Park",0,-3.886488889,-32.47448889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"925","high",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.39186630009469,-0.350259138992775,-0.69362851387746,0.473016428827024,-0.322769846076702,-0.373524274723551,-0.49222841653624,-0.322505208956709,-0.510509534415299,-0.565347050812477
"51","10_21_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"43",20,40,"sapata_(hudsons_wall)",-3.886488889,-32.47448889,93.9,"MCE","fishing",0,"yes","National Park",0,-3.886488889,-32.47448889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"926","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.34820030213909,-0.350259138992775,-0.69362851387746,0.473016428827024,-0.322769846076702,-0.373524274723551,-0.49222841653624,-0.322505208956709,-0.510509534415299,-0.565347050812477
"52","10_23_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"44",20,40,"sapata_(hudsons_wall)",-3.886488889,-32.47448889,110.225,"MCE","fishing",0,"yes","National Park",0,-3.886488889,-32.47448889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"927","intermediate",NA,NA,NA,NA,NA,0,"MCE","Lower",NA,1.79372993752983,-0.350259138992775,-0.69362851387746,0.473016428827024,-0.322769846076702,-0.373524274723551,-0.49222841653624,-0.322505208956709,-0.510509534415299,-0.565347050812477
"53","10_24_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"49",20,40,"gregos_wall_(fishing_spot)",-3.822105556,-32.41785,89.65333333,"MCE","fishing",1,"yes","National Park",0,-3.822105556,-32.41785,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"932","high",NA,NA,NA,NA,NA,0.025,"MCE","Lower",NA,1.23230346580762,-0.350259138992775,-0.739107851097724,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"54","10_27_2019","CAS","Atlantic","SWA","Brazil","Fernando_de_Noronha",-3.855304514,-32.44588299,"53",20,40,"ponta_norte",-3.808983333,-32.36773889,110.6,"MCE","fishing",3,"yes","National Park",0,-3.808983333,-32.36773889,-3.846543,-32.413243,"UMI",74696771,1.03,16,9,2,76937674,12271559,1046087,245431,0.017,954198,"936","high",NA,NA,NA,NA,NA,0.075,"MCE","Lower",NA,1.80396415580067,-0.350259138992775,-0.717590745316094,0.473016428827024,-0.322769846076702,-0.372863255405227,-0.489648904539503,-0.322505208956709,-0.510509534415299,-0.565347050812477
"55","5_17_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"5",20,40,"blue_hole",13.44009444,144.6151278,16.7,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"450","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.758684099218678,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"56","5_17_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"6",20,40,"blue_hole",13.44009444,144.6151278,9.1,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"451","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.966097589507784,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"57","5_17_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"7",20,40,"blue_hole",13.44009444,144.6151278,6.1,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"452","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-1.04797133567454,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"58","5_20_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"8",20,40,"oca_point",13.49886111,144.760925,13.6,"Shallow","fishing",0,"No","Tumon Bay",0,13.510693,144.784975,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"453","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.843286970257656,-0.129095694191641,-0.738912241045164,-0.425278648539737,-0.319418204648104,-0.208948517509369,1.42554662760915,-0.286607418523705,-0.510509534418498,-0.565347001953842
"59","5_20_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"9",20,40,"oca_point",13.49886111,144.760925,6.1,"Shallow","fishing",0,"No","Tumon Bay",0,13.510693,144.784975,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"454","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-1.04797133567454,-0.129095694191641,-0.738912241045164,-0.425278648539737,-0.319418204648104,-0.208948517509369,1.42554662760915,-0.286607418523705,-0.510509534418498,-0.565347001953842
"60","5_22_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"15",20,40,"blue_hole",13.44009444,144.6151278,9.1,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"460","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.966097589507784,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"61","5_17_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"21",20,40,"blue_hole",13.44009444,144.6151278,15.2,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"466","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.799620972302054,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"62","5_17_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"22",20,40,"blue_hole",13.44009444,144.6151278,13.6,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"467","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.843286970257656,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"63","5_17_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"23",20,40,"blue_hole",13.44009444,144.6151278,10.6,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"468","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.925160716424408,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"64","5_17_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"24",20,40,"blue_hole",13.44009444,144.6151278,10.6,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"469","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.925160716424408,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"65","5_17_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"25",20,40,"blue_hole",13.44009444,144.6151278,7.6,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"470","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-1.00703446259116,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"66","5_20_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"29",20,40,"oca_point",13.49886111,144.760925,12.1,"Shallow","fishing",0,"No","Tumon Bay",0,13.510693,144.784975,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"474","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.884223843341032,-0.129095694191641,-0.738912241045164,-0.425278648539737,-0.319418204648104,-0.208948517509369,1.42554662760915,-0.286607418523705,-0.510509534418498,-0.565347001953842
"67","5_20_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"30",20,40,"oca_point",13.49886111,144.760925,9.1,"Shallow","fishing",0,"No","Tumon Bay",0,13.510693,144.784975,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"475","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.966097589507784,-0.129095694191641,-0.738912241045164,-0.425278648539737,-0.319418204648104,-0.208948517509369,1.42554662760915,-0.286607418523705,-0.510509534418498,-0.565347001953842
"68","5_20_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"31",20,40,"oca_point",13.49886111,144.760925,9.1,"Shallow","fishing",0,"No","Tumon Bay",0,13.510693,144.784975,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"476","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.966097589507784,-0.129095694191641,-0.738912241045164,-0.425278648539737,-0.319418204648104,-0.208948517509369,1.42554662760915,-0.286607418523705,-0.510509534418498,-0.565347001953842
"69","5_20_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"32",20,40,"oca_point",13.49886111,144.760925,6.1,"Shallow","fishing",0,"No","Tumon Bay",0,13.510693,144.784975,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"477","intermediate",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-1.04797133567454,-0.129095694191641,-0.738912241045164,-0.425278648539737,-0.319418204648104,-0.208948517509369,1.42554662760915,-0.286607418523705,-0.510509534418498,-0.565347001953842
"70","5_22_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"44",20,40,"blue_hole",13.44009444,144.6151278,15.2,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"489","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.799620972302054,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"71","5_22_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"45",20,40,"blue_hole",13.44009444,144.6151278,15.2,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"490","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.799620972302054,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"72","5_22_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"46",20,40,"blue_hole",13.44009444,144.6151278,12.1,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"491","low",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.884223843341032,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"73","5_22_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"47",20,40,"blue_hole",13.44009444,144.6151278,12.1,"Shallow","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"492","intermediate",NA,NA,NA,NA,NA,0,"Shallow","Shallow",NA,-0.884223843341032,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"74","5_22_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"13",20,40,"blue_hole",13.44009444,144.6151278,47,"MCE","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"458","high",NA,NA,NA,NA,NA,0,"MCE","Upper",NA,0.0682407370655218,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
"75","5_22_2018","CAS","Pacific","Central_Pacific","Guam","Guam",13.45629028,144.6514341,"14",20,40,"blue_hole",13.44009444,144.6151278,36.4,"MCE","fishing",0,"No","Piti Bomb Holes",0,13.470595,144.697277,13.471362,144.748946,"HIC",190809,2.1,12,0,2,400699,47884,118,958,0.006,574,"459","high",NA,NA,NA,NA,NA,0,"MCE","Upper",NA,-0.221046499390337,-0.0118817754659485,-0.661352855205015,-0.425278648539737,-0.319418204648104,-0.371870893210112,-0.375818725140645,-0.286607418523705,-0.510509534418498,-0.565347001953842
